20000,0.003163,0.000793,10
40000,0.006364,0.000197,10
60000,0.009401,0.000616,10
80000,0.013247,0.000566,10
100000,0.016444,0.000731,10
120000,0.021170,0.003681,10
140000,0.022021,0.001451,10
160000,0.027936,0.000566,10
180000,0.032239,0.001258,10
200000,0.037874,0.001472,10
