20000,0.131348,0.003713,10
40000,0.521992,0.005371,10
60000,1.172436,0.008593,10
80000,2.084195,0.011791,10
100000,3.356939,0.110589,10
120000,4.838594,0.118039,10
140000,6.511532,0.127813,10
160000,8.563129,0.207735,10
180000,10.994972,0.472166,10
200000,13.162236,0.300663,10
