20000,0.000346,0.000024,10
40000,0.000785,0.000136,10
60000,0.001108,0.000090,10
80000,0.001550,0.000092,10
100000,0.001926,0.000096,10
120000,0.002377,0.000340,10
140000,0.002764,0.000293,10
160000,0.003257,0.000207,10
180000,0.003545,0.000218,10
200000,0.003932,0.000165,10
