20000,0.146426,0.002348,10
40000,0.584934,0.012412,10
60000,1.272285,0.006413,10
80000,2.268717,0.070318,10
100000,3.483841,0.059154,10
120000,4.875617,0.020511,10
140000,6.615063,0.042501,10
160000,8.587649,0.049291,10
180000,11.543784,1.150925,10
200000,13.619872,0.408200,10
