20000,0.125975,0.004976,10
40000,0.499104,0.005174,10
60000,1.133344,0.011500,10
80000,2.009307,0.012333,10
100000,3.132262,0.014303,10
120000,4.575193,0.113432,10
140000,6.450078,0.145706,10
160000,8.084247,0.164405,10
180000,10.062216,0.089987,10
200000,12.537192,0.061405,10
