20000,0.032738,0.001802,10
40000,0.128320,0.005190,10
60000,0.289075,0.005486,10
80000,0.538577,0.006734,10
100000,0.957304,0.029042,10
120000,1.518995,0.046869,10
140000,2.164015,0.094847,10
160000,2.934031,0.154944,10
180000,3.600811,0.102906,10
200000,4.434374,0.033804,10
