20000,0.000559,0.000034,10
40000,0.001318,0.000160,10
60000,0.001935,0.000151,10
80000,0.002714,0.000392,10
100000,0.003355,0.000202,10
120000,0.004030,0.000182,10
140000,0.005163,0.000759,10
160000,0.005804,0.000587,10
180000,0.006207,0.000229,10
200000,0.007142,0.000203,10
