20000,0.001354,0.000076,10
40000,0.002967,0.000333,10
60000,0.004307,0.000447,10
80000,0.005823,0.000202,10
100000,0.007474,0.000671,10
120000,0.010363,0.000728,10
140000,0.011284,0.000681,10
160000,0.013305,0.001135,10
180000,0.015955,0.000952,10
200000,0.016047,0.000649,10
