20000,0.000231,0.000021,10
40000,0.000496,0.000028,10
60000,0.000786,0.000038,10
80000,0.001120,0.000114,10
100000,0.001484,0.000207,10
120000,0.001775,0.000103,10
140000,0.002109,0.000138,10
160000,0.002824,0.000447,10
180000,0.003089,0.000352,10
200000,0.003582,0.000336,10
