20000,0.000255,0.000041,10
40000,0.000525,0.000096,10
60000,0.000828,0.000090,10
80000,0.001099,0.000090,10
100000,0.001424,0.000085,10
120000,0.001756,0.000142,10
140000,0.002082,0.000173,10
160000,0.002609,0.000290,10
180000,0.002982,0.000368,10
200000,0.003663,0.000598,10
