20000,0.000272,0.000070,10
40000,0.000580,0.000125,10
60000,0.000740,0.000066,10
80000,0.000952,0.000059,10
100000,0.001215,0.000166,10
120000,0.001510,0.000114,10
140000,0.001767,0.000131,10
160000,0.002067,0.000258,10
180000,0.002422,0.000303,10
200000,0.002470,0.000147,10
